id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,kfold
6198,Jutis For Women  (Multicolor),3.9,Women,Flipkart,299,499,40.08%,7.0,2.0,1.0,4.0,2.0,0,0,0,3
18902,Girls Stylish Cut Work Design Sneakers For Women  (Pink),4.0,Women,Flipkart,349,499,30.06%,1574.0,216.0,785.0,340.0,226.0,92,130,1,2
13301,Slip On For Men  (Brown),4.1,Men,Flipkart,539,899,40.04%,148.0,21.0,72.0,43.0,19.0,7,7,1,0
20673,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Maroon)",4.4,Women,Flipkart,525,999,47.45%,5.0,0.0,3.0,1.0,1.0,0,0,0,3
14321,Flip Flops,4.1,Men,Flipkart,599,1299,53.89%,99.0,9.0,56.0,20.0,9.0,7,7,0,0
2040,Running Shoes For Men  (Navy),3.5,Men,Flipkart,289,999,71.07%,6088.0,658.0,2774.0,730.0,736.0,601,1247,0,3
16694,"Womens Walking Shoes Walking Shoes For Women  (White, Grey)",4.0,Women,Flipkart,499,999,50.05%,1147.0,164.0,581.0,262.0,164.0,53,88,1,4
17127,Denill Ankle Length Sneakers High Tops For Women  (White),4.0,Women,Flipkart,475,999,52.45%,130.0,16.0,66.0,27.0,19.0,7,11,1,3
13236,Derby For Men  (Black),3.9,Men,Flipkart,949,1999,52.53%,29.0,4.0,13.0,7.0,4.0,2,3,1,0
14799,Flip Flops,4.1,Men,Flipkart,974,1499,35.02%,8.0,2.0,4.0,1.0,3.0,0,0,1,2
16230,Women Pink Flats Sandal,4.7,Women,Flipkart,261,799,67.33%,7.0,1.0,5.0,2.0,0.0,0,0,0,3
2266,Jute Mojari For Men For Men  (Black),4.1,Men,Flipkart,445,999,55.46%,14.0,2.0,7.0,3.0,3.0,1,0,0,4
12722,TORMO LACE Derby For Men  (Black),4.2,Men,Flipkart,1047,1299,19.40%,564.0,81.0,294.0,162.0,58.0,16,34,1,1
612,"Wmns Revolution 3 Running Shoes For Women  (Black, Grey)",4.3,Women,Flipkart,1823,3787,52.75%,1284.0,127.0,303.0,154.0,129.0,29,103,1,2
4610,Derby For Men  (Black),4.3,Men,Flipkart,949,1999,52.53%,40.0,7.0,24.0,8.0,5.0,1,2,0,4
7083,Men Black Sandal,4.2,Men,Flipkart,714,849,15.90%,9548.0,1407.0,5368.0,2419.0,874.0,342,545,1,1
15498,Women Gold Heels Sandal,3.3,Women,Flipkart,550,650,15.38%,117.0,11.0,40.0,16.0,21.0,16,24,0,0
8690,Combat Army Boots For Men  (Black),4.1,Men,Flipkart,999,2299,56.55%,779.0,114.0,409.0,180.0,86.0,33,71,1,1
3463,Slides,3.8,Men,Flipkart,474,999,52.55%,637.0,82.0,284.0,140.0,83.0,40,90,1,4
18055,BSS0023 Lace Up For Men  (Tan),4.0,Men,Flipkart,898,2995,70.02%,1298.0,188.0,651.0,322.0,145.0,59,121,0,0
3955,Zelt Sl 2.0 Ms Walking Shoes For Men  (Blue),4.3,Men,Flipkart,2399,4799,50.01%,4719.0,589.0,2808.0,1122.0,361.0,130,298,1,4
2486,Leather Semi-formals Slip On For Men  (Brown),4.1,Men,Flipkart,1738,5795,70.01%,575.0,79.0,307.0,139.0,62.0,25,42,1,2
8816,Ontario IDP Sneakers For Men  (Grey),4.0,Men,Flipkart,1379,2999,54.02%,1565.0,188.0,796.0,361.0,154.0,79,175,1,1
4755,"Mesh,Cricket, Badminton, Volly Ball, Sports Walking Shoes For Men  (Maroon)",3.8,Men,Flipkart,399,999,60.06%,92440.0,11547.0,45128.0,16394.0,12473.0,6147,12298,1,4
11634,Women Off White Wedges Sandal,4.0,Women,Flipkart,499,1499,66.71%,156.0,28.0,78.0,37.0,21.0,7,13,0,3
17990,Mojaris For Men  (Maroon),5.0,Men,Flipkart,413,499,17.23%,9.0,2.0,9.0,0.0,0.0,0,0,0,1
20474,Men Black Flats Sandal,4.0,Men,Flipkart,252,329,23.40%,482.0,81.0,220.0,125.0,73.0,35,29,1,0
3153,Slip On For Women  (Black),4.1,Women,Flipkart,497,1799,72.37%,12.0,1.0,6.0,3.0,1.0,2,0,1,0
14674,party 73 Ethnic Ethnic Mule For Men  (Brown),4.1,Men,Flipkart,499,999,50.05%,4354.0,650.0,2429.0,818.0,471.0,207,429,0,3
10125,Dancing Shoes For Men  (Grey),3.9,Men,Flipkart,555,999,44.44%,3146.0,417.0,1750.0,467.0,321.0,176,432,0,2
4808,Slides,4.1,Men,Flipkart,180,999,81.98%,8413.0,1140.0,4790.0,1470.0,949.0,459,744,1,3
9639,Escaper Pro Core Running Shoes For Women  (Black),4.4,Women,Flipkart,1100,3999,72.49%,1874.0,239.0,1157.0,464.0,147.0,34,74,1,3
18037,"COMBO-PF1-WHITE-PF1-BLACK Casuals For Men  (White, Black)",4.1,Men,Flipkart,699,1998,65.02%,1496.0,221.0,872.0,256.0,156.0,68,144,1,0
17172,HMS1008BLKBLK Slip On For Men  (Black),4.3,Men,Flipkart,539,599,10.02%,3.0,0.0,2.0,0.0,1.0,0,0,1,0
18617,Genuine Leather Calf Length Boots For Women  (Black),4.0,Women,Flipkart,3562,6599,46.02%,5.0,1.0,3.0,1.0,0.0,0,1,0,4
726,Men Brown Sandal,4.0,Men,Flipkart,2786,4030,29.79%,130.0,7.0,80.0,9.0,8.0,6,12,1,1
3347,Slippers,4.7,Women,Flipkart,599,1199,50.04%,3.0,0.0,2.0,1.0,0.0,0,0,1,2
13335,Double X Bellies For Women  (Yellow),4.0,Women,Flipkart,199,999,80.08%,1839.0,308.0,843.0,494.0,262.0,94,146,1,3
11411,"Women Black, White Wedges Sandal",3.9,Women,Flipkart,499,999,50.05%,274.0,39.0,126.0,71.0,35.0,15,27,1,1
5237,Girls Stylish Casual Sports Shoe Sneakers For Women  (White),4.2,Women,Flipkart,699,999,30.03%,183.0,25.0,105.0,40.0,18.0,7,13,1,3
254,Flip Flops,2.9,Women,Flipkart,258,862,57.22%,30.0,3.0,8.0,4.0,5.0,9,8,0,0
13042,Perfect Stylish Casual Shoes Boots For Women   Boots For Women  (White),4.1,Women,Flipkart,475,999,52.45%,788.0,122.0,427.0,150.0,102.0,50,59,0,1
868,Stylish & Trendy Partywear Casual Sneaker Shoes For mens Sneakers For Men  (White),3.9,Men,Flipkart,362,1064,61.06%,291.0,29.0,102.0,75.0,47.0,24,21,0,4
15580,Casuals For Men  (Navy),3.9,Men,Flipkart,956,3599,73.44%,294.0,35.0,127.0,85.0,31.0,21,30,1,3
5650,Drogo W Running Shoes For Women  (Black),4.4,Women,Flipkart,1615,2699,40.16%,105.0,16.0,62.0,29.0,7.0,3,4,1,2
304,Women Pink Bellies Sandal,3.8,Women,Flipkart,680,1044,33.53%,187.0,25.0,143.0,118.0,24.0,12,19,1,2
9962,"Running Shoes For Women  (Pink, Grey)",3.9,Women,Flipkart,464,489,5.11%,5465.0,811.0,2360.0,1506.0,827.0,303,469,1,2
12728,"Ruhi-04-GreyPink Running Shoes For Women  (Pink, Grey)",4.0,Women,Flipkart,575,599,4.01%,4416.0,670.0,2112.0,1185.0,589.0,191,341,1,2
4883,Women Black Flats Sandal,4.1,Women,Flipkart,380,669,43.20%,939.0,122.0,504.0,196.0,116.0,53,70,1,0
10699,"Party Wear Party Wear For Men  (Red, Black)",4.2,Men,Flipkart,547,999,45.25%,1501.0,170.0,930.0,259.0,123.0,68,121,1,3
15673,Slippers,3.4,Men,Flipkart,664,1299,48.88%,27.0,4.0,8.0,6.0,6.0,3,4,0,1
8934,Running Shoes For Men  (Grey),4.2,Men,Flipkart,569,999,43.04%,236.0,26.0,127.0,58.0,30.0,10,11,1,3
8644,Women Grey Heels Sandal,3.8,Women,Flipkart,379,699,45.78%,105.0,12.0,42.0,25.0,23.0,5,10,1,0
17795,Bellies For Women  (Tan),4.0,Women,Flipkart,379,999,62.06%,599.0,73.0,259.0,186.0,79.0,31,41,1,2
6286,Combo Pack of 2 Casual Shoes Loafers For Men  (Multicolor),4.6,Men,Flipkart,525,999,47.45%,,,,,1.0,0,0,1,3
1093,LSN05 For Women  (Black),4.1,Women,Flipkart,499,799,37.55%,50.0,4.0,29.0,11.0,2.0,3,4,1,0
665,Jute Mojari For Men For Men  (Black),4.1,Men,Flipkart,368,857,55.46%,14.0,2.0,9.0,4.0,3.0,4,3,0,3
4175,Fashionable Durable Breathable Running shoes for boys Running Shoes For Men  (Black),3.9,,Flipkart,426,999,57.36%,,,,,,21,31,1,3
17424,Asian Shoes Women's Multicolored Sneaker -7 UK (Set of 2 Pairs),4.0,Women,Amazon,555,555,0.00%,94.0,57.0,11.0,6.0,7.0,25,51,1,4
18263,Women Red Bellies Sandal,4.9,Women,Flipkart,1499,2198,31.80%,7.0,4.0,6.0,1.0,0.0,0,0,0,3
14931,m103 Running Shoes For Men  (Grey),3.8,Men,Flipkart,629,3245,80.62%,79.0,8.0,43.0,13.0,5.0,4,14,0,3
1611,Women Silver Flats Sandal,3.9,Women,Flipkart,289,699,58.66%,125.0,15.0,62.0,27.0,16.0,6,14,1,3
3523,Boots For Women  (Black),4.5,Women,Flipkart,499,999,50.05%,53.0,8.0,37.0,10.0,5.0,0,2,0,2
10662,Corporate Derby Lace Up Derby For Men  (Black),4.1,Men,Flipkart,798,799,0.13%,5853.0,893.0,3101.0,1495.0,629.0,242,386,0,0
6893,Sparx Sm-482 Casual Sports Running Shoes For Men  (Black),4.2,Men,Flipkart,999,1349,25.95%,4587.0,612.0,2661.0,973.0,389.0,183,381,1,2
11900,COBRABROWN3101 Casuals For Men  (Brown),3.9,Men,Flipkart,474,999,52.55%,3757.0,540.0,1791.0,790.0,497.0,215,464,1,3
10856,Women Maroon Flats Sandal,3.8,Women,Flipkart,667,799,16.52%,4.0,1.0,2.0,1.0,0.0,0,1,1,4
20201,Women Red Sports Sandal,2.8,Women,Flipkart,269,299,10.03%,5.0,0.0,0.0,3.0,0.0,0,2,0,3
8515,Women Gold Flats Sandal,4.3,Women,Flipkart,315,999,68.47%,,,331.0,,,20,26,1,3
9010,Women Multicolor Flats Sandal,4.2,Women,Flipkart,474,1498,68.36%,34.0,8.0,17.0,5.0,10.0,0,0,1,0
14495,"Men Black, Red Casual Sandal",3.9,Men,Flipkart,243,499,51.30%,2921.0,375.0,1463.0,517.0,400.0,174,367,1,0
10720,Boots For Women  (Tan),3.5,Women,Flipkart,390,1299,69.98%,32.0,3.0,14.0,5.0,3.0,3,7,1,4
17640,Men Black Casual Sandal,3.8,Men,Flipkart,539,599,10.02%,240.0,13.0,101.0,68.0,32.0,11,28,0,3
11282,For Women  (Brown),4.2,Women,Flipkart,499,999,50.05%,339.0,70.0,194.0,77.0,34.0,7,27,0,2
17252,Women Grey Flats Sandal,4.1,Women,Flipkart,449,899,50.06%,6705.0,944.0,3335.0,1810.0,851.0,289,419,1,4
7327,"Sirena Sport Polka Black-Ultramarin Training & Gym Shoes For Women  (Grey, Blue)",4.3,Women,Flipkart,1496,4999,70.07%,78.0,5.0,48.0,18.0,5.0,2,5,1,4
16011,"Riya-04 Navy Pink Sports Shoes,Gym Shoes,Casual Shoes,Walking Shoes, Running Shoes For Women  (Navy, Pink)",4.1,Women,Flipkart,464,489,5.11%,8944.0,1349.0,4620.0,2373.0,1064.0,340,545,1,4
20429,ZF - ALFIYA Sneaker/Casual/Outdoor/Dancing shoes for men Casuals For Men  (Black),3.6,Men,Flipkart,404,999,59.56%,34.0,6.0,15.0,4.0,8.0,2,5,1,0
9368,Bellies For Women  (Black),3.6,Women,Flipkart,900,999,9.91%,10.0,1.0,3.0,2.0,0.0,2,1,1,0
11947,Jutis For Women  (Multicolor),3.8,Women,Flipkart,249,499,50.10%,216.0,26.0,104.0,44.0,19.0,14,35,1,0
12386,Synthetic Leather Casual Partywear New Stylish Boots Shoes For Women's And Girls Boots For Women  (Black),4.2,Women,Flipkart,398,1399,71.55%,1256.0,182.0,791.0,212.0,114.0,43,96,1,1
10535,Flip Flops,3.9,Women,Flipkart,299,1598,81.29%,402.0,33.0,203.0,74.0,56.0,32,37,0,0
6074,"Men Black, Grey Sports Sandal",4.2,Men,Flipkart,588,699,15.88%,33023.0,4299.0,17855.0,8614.0,3437.0,1194,1923,1,2
2863,CASUAL SHOES Casuals For Women  (Black),4.3,Women,Flipkart,499,999,50.05%,230.0,45.0,137.0,62.0,14.0,6,12,1,0
4739,Flyer Runner Engineer Knit Running Shoes For Men  (White),4.0,Men,Flipkart,2474,4499,45.01%,281.0,28.0,158.0,53.0,25.0,13,32,1,4
10879,Amazon Brand - Symbol Men's Synthetic Sneakers,4.0,Men,Amazon,499,499,0.00%,76.0,61.0,11.0,3.0,13.0,29,46,1,1
12360,Women Black Heels Sandal,4.2,Women,Flipkart,479,999,52.05%,235.0,33.0,144.0,42.0,23.0,13,13,1,0
18817,Royal jalsa juti for men | Formal jutis | Glossy mojaris Casuals For Men  (Tan),4.2,Men,Flipkart,499,1199,58.38%,15.0,2.0,7.0,6.0,1.0,0,1,0,0
6962,Synthetic Leather Casual Partywear Boots Shoes For Women And Girls Boots For Women  (Grey),4.5,Women,Flipkart,398,999,60.16%,61.0,11.0,43.0,9.0,5.0,2,2,0,2
9273,Jaipuri juti Bellies For Women  (Multicolor),4.1,Women,Flipkart,250,639,60.88%,1371.0,153.0,796.0,217.0,137.0,84,137,1,4
5226,Sneakers For Women  (Multicolor),4.5,Women,Flipkart,525,998,47.39%,11.0,1.0,5.0,5.0,0.0,0,0,1,2
17494,Ankle Strap Bellies Formal Texture Striped Casuals For Office And Parties Bellies For Women  (Grey),4.4,Women,Flipkart,379,899,57.84%,181.0,19.0,113.0,41.0,15.0,6,6,1,3
7993,Running Shoes For Men  (Black),3.3,Men,Flipkart,285,999,71.47%,52.0,3.0,21.0,7.0,6.0,4,14,0,0
3135,"Mojari Jutis For Women  (Black, Beige, Gold)",3.7,Women,Flipkart,268,499,46.29%,59.0,6.0,27.0,11.0,7.0,5,9,0,0
5148,Men Black Casual Sandal,4.0,Men,Flipkart,1299,1999,35.02%,436.0,45.0,195.0,122.0,63.0,19,37,1,3
17326,Men Brown Sandal,3.9,Men,Flipkart,449,999,55.06%,800.0,135.0,354.0,207.0,100.0,48,91,1,4
18486,Running Shoes For Women  (Black),4.3,Women,Flipkart,499,1099,54.60%,70.0,11.0,43.0,15.0,7.0,1,4,1,4
6393,"Women Tan, Black Sports Sandal",3.6,Women,Flipkart,584,1299,55.04%,12.0,3.0,4.0,3.0,3.0,0,2,1,4
19228,Leather Formals Slip On For Men  (Black),4.0,Men,Flipkart,995,2495,60.12%,28.0,0.0,13.0,6.0,6.0,2,1,0,1
3782,By Bata CITY BOUNCE-SLIP ON Slip On Shoes For Men  (Black),4.0,Men,Flipkart,2397,3499,31.49%,171.0,26.0,78.0,49.0,24.0,8,12,1,1
9417,Etnic synthetic hand made Slip On For Men  (Tan),3.3,Men,Flipkart,349,899,61.18%,9.0,1.0,4.0,0.0,2.0,1,2,0,2
2362,"Men White Sharwani Jutti Mojari Mojaris For Men  (White, Gold)",3.8,Men,Flipkart,499,799,37.55%,183.0,15.0,93.0,27.0,23.0,9,31,0,2
6788,Slip On For Men  (Brown),4.0,Men,Flipkart,499,999,50.05%,189.0,32.0,94.0,48.0,19.0,16,12,1,3
5355,Designer Jaipuri Silk Mojari Ethnic Wear Jutti Rajasthani Bellies for Women and Girls Bellies For Women  (Multicolor),4.0,Women,Flipkart,249,999,75.08%,890.0,108.0,458.0,194.0,113.0,45,80,1,3
6755,Girls Canvas Heel Sneakers For Women  (Red),4.0,Women,Flipkart,599,649,7.70%,14575.0,2331.0,7763.0,3041.0,1769.0,662,1342,1,0
12454,Jutis For Women  (Black),3.8,Women,Flipkart,294,599,50.92%,9.0,2.0,3.0,2.0,1.0,1,2,0,1
17575,Mode XT TZ Wns Training & Gym Shoes For Women  (Grey),4.2,Women,Flipkart,3528,6999,49.59%,88.0,8.0,53.0,19.0,7.0,2,7,1,3
16927,Women Black Heels Sandal,4.3,Women,Flipkart,699,999,30.03%,36.0,8.0,22.0,6.0,5.0,1,2,0,2
10069,Slippers,4.1,Women,Flipkart,298,599,50.25%,87.0,7.0,49.0,13.0,11.0,9,5,1,4
1609,Women Silver Flats Sandal,4.1,Women,Flipkart,255,699,63.52%,10877.0,1501.0,5884.0,2491.0,1330.0,506,667,1,3
9893,Casuals For Men  (Yellow),4.1,,Flipkart,297,999,70.27%,,427.0,,521.0,318.0,156,327,1,4
1435,"Men Blue, Yellow Sandal",4.2,Men,Flipkart,569,699,18.60%,44280.0,6231.0,23805.0,11464.0,4694.0,1610,2707,1,4
8022,VACUM Running Shoes For Men  (Navy),4.3,Men,Flipkart,989,1049,5.72%,,,116.0,,12.0,7,12,1,3
5482,Women Natural Flats Sandal,3.8,Women,Flipkart,316,999,68.37%,251.0,18.0,116.0,47.0,32.0,22,34,1,1
4005,TOP SPEED XTREME LP Running Shoes For Men  (Blue),4.3,Men,Flipkart,999,2399,58.36%,1004.0,150.0,580.0,239.0,96.0,34,55,0,2
419,Men Brown Casual Sandal,3.9,Men,Flipkart,1503,3662,61.24%,1071.0,171.0,570.0,279.0,55.0,62,133,1,3
14447,Men Tan Sandal,4.0,Men,Flipkart,378,900,58.00%,15086.0,1984.0,7643.0,3227.0,1989.0,807,1420,1,1
4343,"Tan Brown Daily wear punjabi Jutis For Women  (Tan, Brown)",4.0,Women,Flipkart,395,599,34.06%,228.0,49.0,122.0,49.0,21.0,14,22,0,1
9079,Derby For Men  (Burgundy),4.1,Men,Flipkart,1499,4999,70.01%,29.0,3.0,19.0,4.0,1.0,0,5,0,1
12733,Women Grey Flats Sandal,3.4,Women,Flipkart,399,899,55.62%,114.0,20.0,43.0,20.0,19.0,9,24,1,1
9528,Men Multicolor Sandal,4.1,Men,Flipkart,644,699,7.87%,5895.0,904.0,2916.0,1543.0,737.0,281,418,1,0
6426,Women Pink Heels Sandal,3.7,Women,Flipkart,1250,2495,49.90%,389.0,70.0,175.0,83.0,51.0,16,64,0,1
13697,"Casual Loafers, Sneakers Shoes for Woman Pack of 2 Combo(O)-1253-1254 Sneakers For Women  (Multicolor)",3.8,Women,Flipkart,525,998,47.39%,34.0,2.0,19.0,4.0,2.0,2,7,1,2
3137,Perfect Stylish Girls Casual Shoes Sneakers For Women  (Pink),4.3,Women,Flipkart,399,999,60.06%,10481.0,1530.0,6224.0,2259.0,1049.0,370,579,1,3
4260,Zod Runner NM Wns IDP Walking Shoes For Women  (Green),4.3,Women,Flipkart,2172,3999,45.69%,1398.0,156.0,828.0,362.0,97.0,38,73,1,2
3550,EARTH Running Shoes For Men  (Black),4.2,Men,Flipkart,964,1199,19.60%,2459.0,385.0,1398.0,569.0,239.0,89,164,0,0
19493,Running Shoes For Men  (White),3.7,Men,Flipkart,419,699,40.06%,806.0,121.0,362.0,142.0,112.0,66,124,1,1
11812,Slippers,3.7,Men,Flipkart,1198,1999,40.07%,21.0,2.0,9.0,4.0,3.0,3,2,1,0
5614,Blue Clogs For Men  (Blue),4.0,Men,Flipkart,399,499,20.04%,984.0,121.0,545.0,153.0,109.0,56,121,0,2
6706,Men Black Sandal,3.8,Men,Flipkart,448,1899,76.41%,95.0,15.0,44.0,22.0,11.0,6,12,0,2
1631,Bellies For Women  (Off White),3.8,Women,Flipkart,259,999,74.07%,464.0,92.0,211.0,110.0,59.0,29,55,0,0
9446,Slippers,4.1,Women,Flipkart,399,799,50.06%,939.0,116.0,486.0,223.0,119.0,50,60,1,4
15293,Women Multicolor Flats Sandal,4.1,,Flipkart,379,999,62.06%,,36.0,138.0,44.0,31.0,13,17,1,2
7738,Cgreen Marathon Running Shoes For Men  (Blue),4.1,Men,Flipkart,569,949,40.04%,6665.0,1069.0,3596.0,1428.0,706.0,324,611,1,2
3705,Mojaris For Men  (Brown),4.0,Men,Flipkart,455,999,54.45%,1430.0,190.0,753.0,263.0,179.0,89,146,0,4
15220,Men Brown Sports Sandal,4.2,Men,Flipkart,2582,2995,13.79%,1450.0,211.0,787.0,395.0,127.0,46,95,1,0
289,Glarus W Running Shoes For Women  (Grey),4.2,Women,Flipkart,1609,2647,38.34%,123.0,14.0,73.0,21.0,18.0,4,5,1,0
20831,Nora - Grey Slip On For Women  (Grey),4.1,Women,Flipkart,497,1799,72.37%,12.0,1.0,6.0,3.0,1.0,2,0,1,3
4084,"Red Gold party wear Punjabi Jutti Jutis For Women  (Red, Gold)",3.8,Women,Flipkart,299,599,50.08%,32.0,5.0,15.0,7.0,2.0,5,3,0,3
1740,EASY VULC 2.0 Sneakers For Men  (Black),4.2,Men,Flipkart,1595,3799,58.02%,1662.0,196.0,914.0,442.0,163.0,50,93,1,0
20745,"Best Rates Training Shoes, Walking Shoes, Gym Shoes, Sports Shoes Bellies For Women  (Blue)",4.3,Women,Flipkart,262,639,59.00%,203.0,37.0,112.0,53.0,29.0,5,4,1,4
1298,Women Multicolor Flats Sandal,3.9,Women,Flipkart,426,747,42.97%,301.0,35.0,144.0,53.0,56.0,17,31,1,0
3835,Slippers,4.0,Women,Flipkart,279,399,30.08%,251.0,38.0,117.0,65.0,34.0,17,18,1,3
9651,Women Beige Heels Sandal,4.0,Women,Flipkart,499,999,50.05%,54.0,3.0,28.0,9.0,10.0,2,5,0,1
17363,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,499,999,50.05%,63.0,9.0,41.0,5.0,5.0,5,7,1,2
5762,Women Brown Heels Sandal,4.2,Women,Flipkart,425,499,14.83%,218.0,42.0,132.0,40.0,17.0,8,21,0,3
19863,Royal Jutis For men Mojaris For Men  (Black),4.0,Men,Flipkart,429,899,52.28%,41.0,7.0,22.0,9.0,3.0,1,6,0,4
7458,Derby For Men  (Black),4.0,Men,Flipkart,890,899,1.00%,409.0,58.0,199.0,119.0,35.0,16,40,0,2
2517,"Girls Stylish Casual Sports Shoe Sneakers For Women  (White, Pink)",4.0,Women,Flipkart,685,999,31.43%,301.0,,,,49.0,17,23,0,0
13107,Women Tan Heels Sandal,3.7,Women,Flipkart,999,2199,54.57%,6.0,1.0,4.0,0.0,0.0,0,2,0,1
18922,AB1-SX00172L Casuals For Women  (White),4.2,Women,Flipkart,769,799,3.75%,17.0,2.0,11.0,6.0,0.0,0,2,1,2
19416,Pure Leather shoes Slip On For Men  (Black),3.8,Men,Flipkart,465,1499,68.98%,116.0,18.0,52.0,22.0,22.0,9,11,0,0
14264,Women Silver Heels Sandal,3.7,Women,Flipkart,483,999,51.65%,156.0,16.0,70.0,32.0,21.0,8,25,0,1
11627,ZEBRA Running Shoes For Men  (Red),4.1,Men,Flipkart,1475,1799,18.01%,413.0,48.0,223.0,97.0,43.0,16,34,0,2
308,Women Black Flats Sandal,4.0,Women,Flipkart,430,925,62.76%,20.0,4.0,9.0,3.0,7.0,2,6,1,2
1562,Combo pack of 2 shoes for men Walking Shoes For Men  (Multicolor),3.6,Men,Flipkart,498,998,50.10%,24415.0,2781.0,11433.0,3155.0,3005.0,2330,4492,1,0
6295,Go Run 600-Spectra Running Shoes For Women  (Grey),4.3,Women,Flipkart,2120,5299,59.99%,267.0,38.0,165.0,58.0,22.0,8,13,1,2
15730,Latest morpankh Design Rajasthani Belly Juti for Women and Girls Bellies For Women  (Orange),4.0,Women,Flipkart,199,499,60.12%,186.0,27.0,102.0,31.0,20.0,14,19,0,0
17194,Men Synthetic Leather Chappal (Black) Slippers,3.6,Men,Flipkart,359,900,60.11%,18117.0,2499.0,7234.0,3388.0,2823.0,1544,3128,1,0
3638,Running Shoes For Men  (Multicolor),4.2,Men,Flipkart,499,999,50.05%,93.0,15.0,57.0,15.0,7.0,7,7,1,3
12154,Women Black Heels Sandal,4.2,Women,Flipkart,527,1249,57.81%,557.0,76.0,338.0,111.0,50.0,23,36,1,2
3017,Women Pink Bellies Sandal,4.2,Women,Flipkart,233,799,70.84%,7577.0,1253.0,4314.0,1799.0,794.0,268,401,0,1
16847,Running Shoes For Men  (Black),4.2,Men,Flipkart,719,899,20.02%,34165.0,5813.0,17879.0,9441.0,3674.0,1205,1966,1,4
4365,Women Off White Wedges Sandal,3.7,Women,Flipkart,449,999,55.06%,61.0,11.0,27.0,12.0,9.0,4,9,1,0
8030,MICROBURST 2.0 Bellies For Women  (Purple),4.2,Women,Flipkart,2500,4999,49.99%,89.0,6.0,55.0,15.0,5.0,7,7,1,1
9061,ARYA - DIFFERENT EDGE Bellies For Women  (Pink),4.2,Women,Flipkart,2794,4299,35.01%,166.0,24.0,94.0,39.0,12.0,6,15,1,3
5976,"Boost Running Shoes For Men  (Black, Orange)",4.1,Men,Flipkart,527,999,47.25%,1117.0,171.0,588.0,264.0,144.0,52,69,1,3
10439,Flip Flops,4.5,Women,Flipkart,1817,2795,34.99%,12.0,1.0,9.0,2.0,0.0,0,1,1,0
13463,RIYA-06 Casual & Running Shoes Running Shoes For Women  (Multicolor),4.0,Women,Flipkart,464,489,5.11%,1545.0,245.0,710.0,401.0,216.0,88,130,1,0
5668,Women Black Heels Sandal,4.1,Women,Flipkart,599,999,40.04%,2563.0,467.0,1479.0,485.0,281.0,113,205,1,4
17190,TRENDY Bellies For Women  (Black),3.6,Women,Flipkart,995,1890,47.35%,41.0,4.0,17.0,10.0,4.0,1,9,1,0
14734,GEL CONTEND 5B Running Shoes For Men  (Blue),4.2,Men,Flipkart,2279,3999,43.01%,822.0,117.0,456.0,217.0,68.0,35,46,1,4
1510,Women White Wedges Sandal,3.9,Women,Flipkart,399,999,60.06%,343.0,46.0,171.0,66.0,55.0,19,32,1,1
20443,"Women Black, Blue, Red Flats Sandal",4.0,Women,Flipkart,181,899,79.87%,777.0,77.0,422.0,134.0,100.0,42,79,0,4
16990,Slides,3.9,Men,Flipkart,498,1497,66.73%,192.0,18.0,96.0,36.0,26.0,17,17,1,0
944,CAMANDO Running Shoes For Men  (Black),4.2,Men,Flipkart,1246,1691,25.01%,1878.0,281.0,1178.0,368.0,270.0,108,170,1,3
6512,Alley Walk Women's Fashion Comfortable Slip-on Chain Decorated Loafers Bellies Low Heels Almond Toe Casual Daily Mule Sandals,4.4,Women,Amazon,349,349,0.00%,33.0,19.0,4.0,0.0,10.0,19,67,0,3
2037,ORIFWSH-1152 Running Shoes For Women  (Grey),3.7,Women,Flipkart,387,499,22.44%,88.0,9.0,39.0,14.0,15.0,9,11,1,4
4223,Corporate Derby Slip on Shoes for Men Derby For Men  (White),3.9,Men,Flipkart,499,999,50.05%,161.0,16.0,82.0,29.0,21.0,10,19,1,3
19960,Traditional Juti Jutis For Women  (Maroon),3.7,Women,Flipkart,339,599,43.41%,254.0,36.0,115.0,43.0,34.0,26,36,0,3
2275,Women Black Heels Sandal,4.1,Women,Flipkart,389,799,51.31%,236.0,29.0,124.0,57.0,25.0,15,15,1,1
14676,Formal Oxford For Men  (Brown),4.1,Men,Flipkart,1048,3495,70.01%,1904.0,232.0,953.0,533.0,211.0,77,130,0,4
16323,GT-XPRESS Running Shoes For Men  (Grey),4.2,Men,Flipkart,3419,5999,43.01%,859.0,123.0,488.0,213.0,62.0,29,67,1,0
10517,Women white Bellies Bellies For Women  (White),3.9,Women,Flipkart,268,699,61.66%,2096.0,277.0,987.0,455.0,302.0,150,202,0,0
9464,"Combat Army Boot For Men Boots For Men  (Green, Black)",4.0,Men,Flipkart,999,2299,56.55%,2507.0,375.0,1322.0,491.0,318.0,123,253,1,0
15640,Women Red Heels Sandal,4.0,Women,Flipkart,426,499,14.63%,134.0,12.0,77.0,20.0,12.0,10,15,0,0
9458,Women Pink Wedges Sandal,4.0,Women,Flipkart,379,499,24.05%,491.0,68.0,269.0,90.0,56.0,27,50,1,0
